2023/09/04 16:02:00 第21块共62, Range头: 1048576020-1101004820, 应下载大小=1101004821, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:02:10 第22块共62, Range头: 1101004821-1153433621, 应下载大小=1153433622, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:02:20 第23块共62, Range头: 1153433622-1205862422, 应下载大小=1205862423, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:02:30 第24块共62, Range头: 1205862423-1258291223, 应下载大小=1258291224, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:02:40 第25块共62, Range头: 1258291224-1310720024, 应下载大小=1310720025, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:02:50 第26块共62, Range头: 1310720025-1363148825, 应下载大小=1363148826, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:02:59 第27块共62, Range头: 1363148826-1415577626, 应下载大小=1415577627, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:03:09 第28块共62, Range头: 1415577627-1468006427, 应下载大小=1468006428, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:03:18 第29块共62, Range头: 1468006428-1520435228, 应下载大小=1520435229, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:03:27 第30块共62, Range头: 1520435229-1572864029, 应下载大小=1572864030, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:03:37 第31块共62, Range头: 1572864030-1625292830, 应下载大小=1625292831, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:03:49 第32块共62, Range头: 1625292831-1677721631, 应下载大小=1677721632, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:04:00 第33块共62, Range头: 1677721632-1730150432, 应下载大小=1730150433, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:04:09 第34块共62, Range头: 1730150433-1782579233, 应下载大小=1782579234, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:04:19 第35块共62, Range头: 1782579234-1835008034, 应下载大小=1835008035, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:04:29 第36块共62, Range头: 1835008035-1887436835, 应下载大小=1887436836, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:04:39 第37块共62, Range头: 1887436836-1939865636, 应下载大小=1939865637, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:04:49 第38块共62, Range头: 1939865637-1992294437, 应下载大小=1992294438, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:04:59 第39块共62, Range头: 1992294438-2044723238, 应下载大小=2044723239, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:05:13 第40块共62, Range头: 2044723239-2097152039, 应下载大小=2097152040, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:05:23 第41块共62, Range头: 2097152040-2149580840, 应下载大小=2149580841, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:05:33 第42块共62, Range头: 2149580841-2202009641, 应下载大小=2202009642, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:05:44 第43块共62, Range头: 2202009642-2254438442, 应下载大小=2254438443, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:05:55 第44块共62, Range头: 2254438443-2306867243, 应下载大小=2306867244, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:06:05 第45块共62, Range头: 2306867244-2359296044, 应下载大小=2359296045, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:06:15 第46块共62, Range头: 2359296045-2411724845, 应下载大小=2411724846, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:06:25 第47块共62, Range头: 2411724846-2464153646, 应下载大小=2464153647, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:06:35 第48块共62, Range头: 2464153647-2516582447, 应下载大小=2516582448, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:06:47 第49块共62, Range头: 2516582448-2569011248, 应下载大小=2569011249, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:06:57 第50块共62, Range头: 2569011249-2621440049, 应下载大小=2621440050, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:07:08 第51块共62, Range头: 2621440050-2673868850, 应下载大小=2673868851, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:07:18 第52块共62, Range头: 2673868851-2726297651, 应下载大小=2726297652, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:07:29 第53块共62, Range头: 2726297652-2778726452, 应下载大小=2778726453, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:07:42 第54块共62, Range头: 2778726453-2831155253, 应下载大小=2831155254, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:07:52 第55块共62, Range头: 2831155254-2883584054, 应下载大小=2883584055, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:08:03 第56块共62, Range头: 2883584055-2936012855, 应下载大小=2936012856, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:08:13 第57块共62, Range头: 2936012856-2988441656, 应下载大小=2988441657, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:08:23 第58块共62, Range头: 2988441657-3040870457, 应下载大小=3040870458, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:08:32 第59块共62, Range头: 3040870458-3093299258, 应下载大小=3093299259, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:08:44 第60块共62, Range头: 3093299259-3145728059, 应下载大小=3145728060, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:08:55 第61块共62, Range头: 3145728060-3198156860, 应下载大小=3198156861, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:09:01 第62块共62, Range头: 3198156861-3232614792, 应下载大小=3232614793, 总大小=3232614793, crc=4867517709864200996
2023/09/04 16:09:07 已下载:0, 完整请求:[{0 117 true}]
2023/09/04 16:09:07 第1块共1, Range头: 0-117, 应下载大小=118, 总大小=118, crc=2528442107168762418
2023/09/04 16:09:09 已下载:0, 完整请求:[{0 52428800 false} {52428801 104857601 false} {104857602 157286402 false} {157286403 209715203 false} {209715204 262144004 false} {262144005 314572805 false} {314572806 367001606 false} {367001607 419430407 false} {419430408 471859208 false} {471859209 524288009 false} {524288010 576716810 false} {576716811 629145611 false} {629145612 681574412 false} {681574413 734003213 false} {734003214 786432014 false} {786432015 838860815 false} {838860816 891289616 false} {891289617 943718417 false} {943718418 996147218 false} {996147219 1048576019 false} {1048576020 1101004820 false} {1101004821 1153433621 false} {1153433622 1205862422 false} {1205862423 1258291223 false} {1258291224 1310720024 false} {1310720025 1363148825 false} {1363148826 1415577626 false} {1415577627 1468006427 false} {1468006428 1520435228 false} {1520435229 1572864029 false} {1572864030 1625292830 false} {1625292831 1677721631 false} {1677721632 1730150432 false} {1730150433 1782579233 false} {1782579234 1835008034 false} {1835008035 1887436835 false} {1887436836 1939865636 false} {1939865637 1992294437 false} {1992294438 2044723238 false} {2044723239 2097152039 false} {2097152040 2149580840 false} {2149580841 2202009641 false} {2202009642 2254438442 false} {2254438443 2306867243 false} {2306867244 2359296044 false} {2359296045 2411724845 false} {2411724846 2464153646 false} {2464153647 2516582447 false} {2516582448 2569011248 false} {2569011249 2621440049 false} {2621440050 2673868850 false} {2673868851 2726297651 false} {2726297652 2778726452 false} {2778726453 2831155253 false} {2831155254 2883584054 false} {2883584055 2936012855 false} {2936012856 2988441656 false} {2988441657 3040870457 false} {3040870458 3093299258 false} {3093299259 3145728059 false} {3145728060 3198156860 false} {3198156861 3250585661 false} {3250585662 3261647852 true}]
2023/09/04 16:09:22 第1块共63, Range头: 0-52428800, 应下载大小=52428801, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:09:33 第2块共63, Range头: 52428801-104857601, 应下载大小=104857602, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:09:42 第3块共63, Range头: 104857602-157286402, 应下载大小=157286403, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:09:52 第4块共63, Range头: 157286403-209715203, 应下载大小=209715204, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:10:02 第5块共63, Range头: 209715204-262144004, 应下载大小=262144005, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:10:12 第6块共63, Range头: 262144005-314572805, 应下载大小=314572806, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:10:22 第7块共63, Range头: 314572806-367001606, 应下载大小=367001607, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:10:31 第8块共63, Range头: 367001607-419430407, 应下载大小=419430408, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:10:41 第9块共63, Range头: 419430408-471859208, 应下载大小=471859209, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:10:52 第10块共63, Range头: 471859209-524288009, 应下载大小=524288010, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:11:03 第11块共63, Range头: 524288010-576716810, 应下载大小=576716811, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:11:13 第12块共63, Range头: 576716811-629145611, 应下载大小=629145612, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:11:23 第13块共63, Range头: 629145612-681574412, 应下载大小=681574413, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:11:33 第14块共63, Range头: 681574413-734003213, 应下载大小=734003214, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:11:42 第15块共63, Range头: 734003214-786432014, 应下载大小=786432015, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:11:51 第16块共63, Range头: 786432015-838860815, 应下载大小=838860816, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:12:01 第17块共63, Range头: 838860816-891289616, 应下载大小=891289617, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:12:11 第18块共63, Range头: 891289617-943718417, 应下载大小=943718418, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:12:21 第19块共63, Range头: 943718418-996147218, 应下载大小=996147219, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:12:31 第20块共63, Range头: 996147219-1048576019, 应下载大小=1048576020, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:12:41 第21块共63, Range头: 1048576020-1101004820, 应下载大小=1101004821, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:12:53 第22块共63, Range头: 1101004821-1153433621, 应下载大小=1153433622, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:13:03 第23块共63, Range头: 1153433622-1205862422, 应下载大小=1205862423, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:13:14 第24块共63, Range头: 1205862423-1258291223, 应下载大小=1258291224, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:13:24 第25块共63, Range头: 1258291224-1310720024, 应下载大小=1310720025, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:13:34 第26块共63, Range头: 1310720025-1363148825, 应下载大小=1363148826, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:13:44 第27块共63, Range头: 1363148826-1415577626, 应下载大小=1415577627, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:13:54 第28块共63, Range头: 1415577627-1468006427, 应下载大小=1468006428, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:14:04 第29块共63, Range头: 1468006428-1520435228, 应下载大小=1520435229, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:14:14 第30块共63, Range头: 1520435229-1572864029, 应下载大小=1572864030, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:14:23 第31块共63, Range头: 1572864030-1625292830, 应下载大小=1625292831, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:14:33 第32块共63, Range头: 1625292831-1677721631, 应下载大小=1677721632, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:14:43 第33块共63, Range头: 1677721632-1730150432, 应下载大小=1730150433, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:14:55 第34块共63, Range头: 1730150433-1782579233, 应下载大小=1782579234, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:15:06 第35块共63, Range头: 1782579234-1835008034, 应下载大小=1835008035, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:15:16 第36块共63, Range头: 1835008035-1887436835, 应下载大小=1887436836, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:15:27 第37块共63, Range头: 1887436836-1939865636, 应下载大小=1939865637, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:15:37 第38块共63, Range头: 1939865637-1992294437, 应下载大小=1992294438, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:15:47 第39块共63, Range头: 1992294438-2044723238, 应下载大小=2044723239, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:15:57 第40块共63, Range头: 2044723239-2097152039, 应下载大小=2097152040, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:16:07 第41块共63, Range头: 2097152040-2149580840, 应下载大小=2149580841, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:16:19 第42块共63, Range头: 2149580841-2202009641, 应下载大小=2202009642, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:16:30 第43块共63, Range头: 2202009642-2254438442, 应下载大小=2254438443, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:16:40 第44块共63, Range头: 2254438443-2306867243, 应下载大小=2306867244, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:16:49 第45块共63, Range头: 2306867244-2359296044, 应下载大小=2359296045, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:16:58 第46块共63, Range头: 2359296045-2411724845, 应下载大小=2411724846, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:17:08 第47块共63, Range头: 2411724846-2464153646, 应下载大小=2464153647, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:17:17 第48块共63, Range头: 2464153647-2516582447, 应下载大小=2516582448, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:17:27 第49块共63, Range头: 2516582448-2569011248, 应下载大小=2569011249, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:17:36 第50块共63, Range头: 2569011249-2621440049, 应下载大小=2621440050, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:17:45 第51块共63, Range头: 2621440050-2673868850, 应下载大小=2673868851, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:17:57 第52块共63, Range头: 2673868851-2726297651, 应下载大小=2726297652, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:18:08 第53块共63, Range头: 2726297652-2778726452, 应下载大小=2778726453, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:18:18 第54块共63, Range头: 2778726453-2831155253, 应下载大小=2831155254, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:18:27 第55块共63, Range头: 2831155254-2883584054, 应下载大小=2883584055, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:18:40 第56块共63, Range头: 2883584055-2936012855, 应下载大小=2936012856, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:18:50 第57块共63, Range头: 2936012856-2988441656, 应下载大小=2988441657, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:19:00 第58块共63, Range头: 2988441657-3040870457, 应下载大小=3040870458, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:19:10 第59块共63, Range头: 3040870458-3093299258, 应下载大小=3093299259, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:19:23 第60块共63, Range头: 3093299259-3145728059, 应下载大小=3145728060, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:19:33 第61块共63, Range头: 3145728060-3198156860, 应下载大小=3198156861, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:19:43 第62块共63, Range头: 3198156861-3250585661, 应下载大小=3250585662, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:19:45 第63块共63, Range头: 3250585662-3261647852, 应下载大小=3261647853, 总大小=3261647853, crc=710606350704697156
2023/09/04 16:19:51 已下载:0, 完整请求:[{0 52428800 false} {52428801 104857601 false} {104857602 157286402 false} {157286403 209715203 false} {209715204 262144004 false} {262144005 314572805 false} {314572806 367001606 false} {367001607 419430407 false} {419430408 471859208 false} {471859209 524288009 false} {524288010 576716810 false} {576716811 629145611 false} {629145612 681574412 false} {681574413 734003213 false} {734003214 786432014 false} {786432015 838860815 false} {838860816 891289616 false} {891289617 943718417 false} {943718418 996147218 false} {996147219 1048576019 false} {1048576020 1101004820 false} {1101004821 1153433621 false} {1153433622 1205862422 false} {1205862423 1258291223 false} {1258291224 1310720024 false} {1310720025 1363148825 false} {1363148826 1415577626 false} {1415577627 1468006427 false} {1468006428 1520435228 false} {1520435229 1572864029 false} {1572864030 1625292830 false} {1625292831 1677721631 false} {1677721632 1730150432 false} {1730150433 1782579233 false} {1782579234 1835008034 false} {1835008035 1887436835 false} {1887436836 1939865636 false} {1939865637 1992294437 false} {1992294438 2044723238 false} {2044723239 2097152039 false} {2097152040 2149580840 false} {2149580841 2202009641 false} {2202009642 2254438442 false} {2254438443 2306867243 false} {2306867244 2359296044 false} {2359296045 2411724845 false} {2411724846 2464153646 false} {2464153647 2516582447 false} {2516582448 2569011248 false} {2569011249 2621440049 false} {2621440050 2673868850 false} {2673868851 2726297651 false} {2726297652 2778726452 false} {2778726453 2831155253 false} {2831155254 2883584054 false} {2883584055 2936012855 false} {2936012856 2988441656 false} {2988441657 3040870457 false} {3040870458 3093299258 false} {3093299259 3145728059 false} {3145728060 3198156860 false} {3198156861 3250585661 false} {3250585662 3303014462 false} {3303014463 3355443263 false} {3355443264 3407872064 false} {3407872065 3460300865 false} {3460300866 3473517884 true}]
2023/09/04 16:20:07 第1块共67, Range头: 0-52428800, 应下载大小=52428801, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:20:19 第2块共67, Range头: 52428801-104857601, 应下载大小=104857602, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:20:31 第3块共67, Range头: 104857602-157286402, 应下载大小=157286403, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:20:42 第4块共67, Range头: 157286403-209715203, 应下载大小=209715204, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:20:56 第5块共67, Range头: 209715204-262144004, 应下载大小=262144005, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:21:07 第6块共67, Range头: 262144005-314572805, 应下载大小=314572806, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:21:17 第7块共67, Range头: 314572806-367001606, 应下载大小=367001607, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:21:28 第8块共67, Range头: 367001607-419430407, 应下载大小=419430408, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:21:43 第9块共67, Range头: 419430408-471859208, 应下载大小=471859209, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:21:54 第10块共67, Range头: 471859209-524288009, 应下载大小=524288010, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:22:04 第11块共67, Range头: 524288010-576716810, 应下载大小=576716811, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:22:14 第12块共67, Range头: 576716811-629145611, 应下载大小=629145612, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:22:29 第13块共67, Range头: 629145612-681574412, 应下载大小=681574413, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:22:44 第14块共67, Range头: 681574413-734003213, 应下载大小=734003214, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:22:56 第15块共67, Range头: 734003214-786432014, 应下载大小=786432015, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:23:07 第16块共67, Range头: 786432015-838860815, 应下载大小=838860816, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:23:18 第17块共67, Range头: 838860816-891289616, 应下载大小=891289617, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:23:28 第18块共67, Range头: 891289617-943718417, 应下载大小=943718418, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:23:39 第19块共67, Range头: 943718418-996147218, 应下载大小=996147219, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:23:49 第20块共67, Range头: 996147219-1048576019, 应下载大小=1048576020, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:24:02 第21块共67, Range头: 1048576020-1101004820, 应下载大小=1101004821, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:24:12 第22块共67, Range头: 1101004821-1153433621, 应下载大小=1153433622, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:24:23 第23块共67, Range头: 1153433622-1205862422, 应下载大小=1205862423, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:24:33 第24块共67, Range头: 1205862423-1258291223, 应下载大小=1258291224, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:24:43 第25块共67, Range头: 1258291224-1310720024, 应下载大小=1310720025, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:24:56 第26块共67, Range头: 1310720025-1363148825, 应下载大小=1363148826, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:25:07 第27块共67, Range头: 1363148826-1415577626, 应下载大小=1415577627, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:25:20 第28块共67, Range头: 1415577627-1468006427, 应下载大小=1468006428, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:25:31 第29块共67, Range头: 1468006428-1520435228, 应下载大小=1520435229, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:25:41 第30块共67, Range头: 1520435229-1572864029, 应下载大小=1572864030, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:25:52 第31块共67, Range头: 1572864030-1625292830, 应下载大小=1625292831, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:26:03 第32块共67, Range头: 1625292831-1677721631, 应下载大小=1677721632, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:26:13 第33块共67, Range头: 1677721632-1730150432, 应下载大小=1730150433, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:26:24 第34块共67, Range头: 1730150433-1782579233, 应下载大小=1782579234, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:26:34 第35块共67, Range头: 1782579234-1835008034, 应下载大小=1835008035, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:26:44 第36块共67, Range头: 1835008035-1887436835, 应下载大小=1887436836, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:26:56 第37块共67, Range头: 1887436836-1939865636, 应下载大小=1939865637, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:27:07 第38块共67, Range头: 1939865637-1992294437, 应下载大小=1992294438, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:27:17 第39块共67, Range头: 1992294438-2044723238, 应下载大小=2044723239, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:27:27 第40块共67, Range头: 2044723239-2097152039, 应下载大小=2097152040, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:27:37 第41块共67, Range头: 2097152040-2149580840, 应下载大小=2149580841, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:27:47 第42块共67, Range头: 2149580841-2202009641, 应下载大小=2202009642, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:27:57 第43块共67, Range头: 2202009642-2254438442, 应下载大小=2254438443, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:28:10 第44块共67, Range头: 2254438443-2306867243, 应下载大小=2306867244, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:28:21 第45块共67, Range头: 2306867244-2359296044, 应下载大小=2359296045, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:28:30 第46块共67, Range头: 2359296045-2411724845, 应下载大小=2411724846, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:28:40 第47块共67, Range头: 2411724846-2464153646, 应下载大小=2464153647, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:28:51 第48块共67, Range头: 2464153647-2516582447, 应下载大小=2516582448, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:29:03 第49块共67, Range头: 2516582448-2569011248, 应下载大小=2569011249, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:29:14 第50块共67, Range头: 2569011249-2621440049, 应下载大小=2621440050, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:29:24 第51块共67, Range头: 2621440050-2673868850, 应下载大小=2673868851, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:29:34 第52块共67, Range头: 2673868851-2726297651, 应下载大小=2726297652, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:29:44 第53块共67, Range头: 2726297652-2778726452, 应下载大小=2778726453, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:29:54 第54块共67, Range头: 2778726453-2831155253, 应下载大小=2831155254, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:30:04 第55块共67, Range头: 2831155254-2883584054, 应下载大小=2883584055, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:30:15 第56块共67, Range头: 2883584055-2936012855, 应下载大小=2936012856, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:30:26 第57块共67, Range头: 2936012856-2988441656, 应下载大小=2988441657, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:30:36 第58块共67, Range头: 2988441657-3040870457, 应下载大小=3040870458, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:30:47 第59块共67, Range头: 3040870458-3093299258, 应下载大小=3093299259, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:30:57 第60块共67, Range头: 3093299259-3145728059, 应下载大小=3145728060, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:31:06 第61块共67, Range头: 3145728060-3198156860, 应下载大小=3198156861, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:31:18 第62块共67, Range头: 3198156861-3250585661, 应下载大小=3250585662, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:31:29 第63块共67, Range头: 3250585662-3303014462, 应下载大小=3303014463, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:31:39 第64块共67, Range头: 3303014463-3355443263, 应下载大小=3355443264, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:31:49 第65块共67, Range头: 3355443264-3407872064, 应下载大小=3407872065, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:32:00 第66块共67, Range头: 3407872065-3460300865, 应下载大小=3460300866, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:32:02 第67块共67, Range头: 3460300866-3473517884, 应下载大小=3473517885, 总大小=3473517885, crc=2852712074520349418
2023/09/04 16:32:08 已下载:0, 完整请求:[{0 117 true}]
2023/09/04 16:32:08 第1块共1, Range头: 0-117, 应下载大小=118, 总大小=118, crc=18315423304122992430
